Time,x,y,z,q0,q1,q2,q3,Vx,Vy,Vz,Fx,Fy,Fz,Tx,Ty,Tz
0.0036,1,-1.55141e-10,2.29994,1,1.94284e-08,-9.58691e-09,-2.2623e-09,-7.04803e-06,-1.14916e-07,-0.0350792,-0.0100351,-0.000318205,-0.0747747,0.000232324,0.000371125,-2.99726e-05
0.0037,1,-1.66838e-10,2.29993,1,2.02271e-08,-9.65651e-09,-2.35621e-09,-7.17891e-06,-1.19025e-07,-0.0360612,-0.00951471,-0.00030817,-0.0702793,0.000211471,0.000359351,-2.76777e-05
0.0038,1,-1.7894e-10,2.29993,1,2.10354e-08,-9.71431e-09,-2.45138e-09,-7.30337e-06,-1.23012e-07,-0.0370431,-0.00896456,-0.00029728,-0.0655535,0.000189846,0.000346408,-2.52879e-05
0.0039,1,-1.91434e-10,2.29993,1,2.18526e-08,-9.76069e-09,-2.5477e-09,-7.42101e-06,-1.26867e-07,-0.038025,-0.00838761,-0.000285587,-0.0606223,0.000167571,0.00033236,-2.28167e-05
0.004,1,-2.04306e-10,2.29992,1,2.26778e-08,-9.79604e-09,-2.64509e-09,-7.53149e-06,-1.30577e-07,-0.0390068,-0.00778687,-0.000273145,-0.0555112,0.00014477,0.000317274,-2.02782e-05
0.0041,1,-2.17541e-10,2.29992,1,2.351e-08,-9.82083e-09,-2.74342e-09,-7.63444e-06,-1.34134e-07,-0.0399885,-0.00716552,-0.000260009,-0.0502471,0.000121573,0.000301221,-1.76869e-05
0.0042,1,-2.31124e-10,2.29991,1,2.43482e-08,-9.83553e-09,-2.84261e-09,-7.72961e-06,-1.37527e-07,-0.0409702,-0.0065266,-0.000246238,-0.0448555,9.80995e-05,0.000284282,-1.50562e-05
0.0043,1,-2.45038e-10,2.29991,1,2.51915e-08,-9.84065e-09,-2.94253e-09,-7.81676e-06,-1.40749e-07,-0.0419518,-0.00587339,-0.000231893,-0.0393642,7.44813e-05,0.000266534,-1.24009e-05
0.0044,1,-2.59265e-10,2.29991,1,2.60389e-08,-9.83673e-09,-3.04309e-09,-7.89568e-06,-1.43793e-07,-0.0429333,-0.00520913,-0.000217035,-0.0338002,5.08454e-05,0.00024806,-9.73552e-06
0.0045,1,-2.73787e-10,2.2999,1,2.68894e-08,-9.82433e-09,-3.14416e-09,-7.96621e-06,-1.4665e-07,-0.0439148,-0.0045371,-0.000201727,-0.028191,2.73182e-05,0.000228946,-7.07423e-06
0.0046,1,-2.88585e-10,2.2999,1,2.77421e-08,-9.80404e-09,-3.24565e-09,-8.02825e-06,-1.49316e-07,-0.0448962,-0.00386054,-0.000186032,-0.0225636,4.02401e-06,0.00020928,-4.43118e-06
0.0047,1,-3.0364e-10,2.29989,1,2.85959e-08,-9.77648e-09,-3.34742e-09,-8.0817e-06,-1.51784e-07,-0.0458775,-0.0031827,-0.000170016,-0.016945,-1.8915e-05,0.000189151,-1.82022e-06
0.0048,1,-3.18931e-10,2.29989,1,2.94498e-08,-9.74225e-09,-3.44939e-09,-8.12652e-06,-1.5405e-07,-0.0468587,-0.0025068,-0.000153743,-0.0113619,-4.13798e-05,0.000168652,7.45104e-07
0.0049,1,-3.34439e-10,2.29988,1,3.0303e-08,-9.70201e-09,-3.55143e-09,-8.16274e-06,-1.56111e-07,-0.0478399,-0.00183597,-0.000137277,-0.00584026,-6.32552e-05,0.000147875,3.25164e-06
0.005,1,-3.50142e-10,2.29988,1,3.11545e-08,-9.65641e-09,-3.65344e-09,-8.19038e-06,-1.57963e-07,-0.048821,-0.00117331,-0.000120683,-0.000405585,-8.44304e-05,0.000126913,5.68673e-06
0.0051,1,-3.66021e-10,2.29987,1,3.20033e-08,-9.6061e-09,-3.75531e-09,-8.20954e-06,-1.59605e-07,-0.0498021,-0.00052183,-0.000104026,0.00491745,-0.0001048,0.00010586,8.03823e-06
0.0052,1,-3.82052e-10,2.29987,1,3.28486e-08,-9.55175e-09,-3.85695e-09,-8.22033e-06,-1.61035e-07,-0.050783,0.000115572,-8.7369e-05,0.010105,-0.000124262,8.48093e-05,1.02946e-05
0.0053,1,-3.98217e-10,2.29986,1,3.36895e-08,-9.49404e-09,-3.95825e-09,-8.22292e-06,-1.62253e-07,-0.0517639,0.000736096,-7.07735e-05,0.0151344,-0.000142724,6.38531e-05,1.2445e-05
0.0054,1,-4.14492e-10,2.29986,1,3.45253e-08,-9.43362e-09,-4.05912e-09,-8.2175e-06,-1.6326e-07,-0.0527448,0.00133707,-5.43008e-05,0.0199837,-0.000160098,4.30834e-05,1.44792e-05
0.0055,1,-4.30858e-10,2.29985,1,3.5355e-08,-9.37117e-09,-4.15948e-09,-8.20431e-06,-1.64056e-07,-0.0537256,0.00191595,-3.80104e-05,0.0246325,-0.000176302,2.25903e-05,1.63879e-05
0.0056,1,-4.47292e-10,2.29985,1,3.61781e-08,-9.30735e-09,-4.25923e-09,-8.18361e-06,-1.64644e-07,-0.0547063,0.00247035,-2.19598e-05,0.0290616,-0.000191263,2.46228e-06,1.81625e-05
0.0057,1,-4.63776e-10,2.29984,1,3.69938e-08,-9.24281e-09,-4.35829e-09,-8.1557e-06,-1.65025e-07,-0.0556869,0.00299804,-6.20449e-06,0.0332531,-0.000204915,-1.72146e-05,1.97952e-05
0.0058,1,-4.80287e-10,2.29984,1,3.78016e-08,-9.17818e-09,-4.4566e-09,-8.1209e-06,-1.65205e-07,-0.0566675,0.00349695,9.20214e-06,0.0371906,-0.000217201,-3.6357e-05,2.12792e-05
0.0059,1,-4.96806e-10,2.29983,1,3.86007e-08,-9.1141e-09,-4.55408e-09,-8.07957e-06,-1.65186e-07,-0.0576481,0.00396519,2.42092e-05,0.0408592,-0.000228071,-5.48844e-05,2.26087e-05
0.006,1,-5.13314e-10,2.29982,1,3.93908e-08,-9.05116e-09,-4.65067e-09,-8.03208e-06,-1.64973e-07,-0.0586286,0.00440105,3.87685e-05,0.0442455,-0.000237483,-7.27199e-05,2.37785e-05
0.0061,1,-5.29791e-10,2.29982,1,4.01714e-08,-8.98997e-09,-4.74631e-09,-7.97884e-06,-1.64572e-07,-0.0596091,0.00480301,5.28346e-05,0.0473379,-0.000245405,-8.97901e-05,2.47847e-05
0.0062,1,-5.46219e-10,2.29981,1,4.0942e-08,-8.93109e-09,-4.84096e-09,-7.92026e-06,-1.63989e-07,-0.0605895,0.00516975,6.6365e-05,0.0501263,-0.000251813,-0.000106026,2.56242e-05
0.0063,1,-5.6258e-10,2.29981,1,4.17024e-08,-8.87506e-09,-4.93458e-09,-7.8568e-06,-1.63231e-07,-0.0615699,0.00550015,7.93203e-05,0.0526024,-0.000256692,-0.000121362,2.62949e-05
0.0064,1,-5.78856e-10,2.2998,1,4.24523e-08,-8.82239e-09,-5.02713e-09,-7.78889e-06,-1.62304e-07,-0.0625502,0.00579327,9.16642e-05,0.0547595,-0.000260035,-0.000135739,2.67958e-05
0.0065,1,-5.95032e-10,2.29979,1,4.31914e-08,-8.77357e-09,-5.11858e-09,-7.71702e-06,-1.61215e-07,-0.0635305,0.00604839,0.000103364,0.0565927,-0.000261844,-0.000149101,2.71266e-05
0.0066,1,-6.11092e-10,2.29979,1,4.39197e-08,-8.72907e-09,-5.20891e-09,-7.64166e-06,-1.59974e-07,-0.0645108,0.00626501,0.00011439,0.0580988,-0.000262129,-0.000161398,2.72882e-05
0.0067,1,-6.27019e-10,2.29978,1,4.46371e-08,-8.68931e-09,-5.2981e-09,-7.5633e-06,-1.58588e-07,-0.0654911,0.00644279,0.000124717,0.0592762,-0.000260911,-0.000172586,2.72823e-05
0.0068,1,-6.42802e-10,2.29977,1,4.53435e-08,-8.65467e-09,-5.38616e-09,-7.48242e-06,-1.57066e-07,-0.0664713,0.00658163,0.000134321,0.0601252,-0.000258215,-0.000182624,2.71117e-05
0.0069,1,-6.58426e-10,2.29977,1,4.60389e-08,-8.62551e-09,-5.47307e-09,-7.39954e-06,-1.55418e-07,-0.0674516,0.00668161,0.000143185,0.0606475,-0.000254077,-0.000191479,2.67799e-05
0.007,1,-6.7388e-10,2.29976,1,4.67236e-08,-8.60215e-09,-5.55886e-09,-7.31513e-06,-1.53652e-07,-0.0684318,0.00674303,0.000151293,0.0608468,-0.000248539,-0.000199124,2.62914e-05
0.0071,1,-6.89151e-10,2.29975,1,4.73977e-08,-8.58487e-09,-5.64352e-09,-7.2297e-06,-1.51778e-07,-0.069412,0.00676633,0.000158632,0.060728,-0.000241651,-0.000205537,2.56513e-05
0.0072,1,-7.0423e-10,2.29975,1,4.80614e-08,-8.57392e-09,-5.72709e-09,-7.14373e-06,-1.49806e-07,-0.0703923,0.00675217,0.000165196,0.0602977,-0.000233469,-0.000210702,2.48657e-05
0.0073,1,-7.19108e-10,2.29974,1,4.8715e-08,-8.5695e-09,-5.80958e-09,-7.0577e-06,-1.47746e-07,-0.0713725,0.00670141,0.000170979,0.059564,-0.000224058,-0.000214609,2.39415e-05
0.0074,1,-7.33775e-10,2.29973,1,4.93589e-08,-8.57177e-09,-5.89104e-09,-6.97207e-06,-1.45606e-07,-0.0723527,0.00661504,0.00017598,0.0585364,-0.000213486,-0.000217255,2.2886e-05
0.0075,1,-7.48225e-10,2.29973,1,4.99933e-08,-8.58086e-09,-5.97149e-09,-6.88732e-06,-1.43398e-07,-0.073333,0.00649424,0.000180201,0.0572257,-0.000201829,-0.000218641,2.17074e-05
0.0076,1,-7.62452e-10,2.29972,1,5.06189e-08,-8.59686e-09,-6.05099e-09,-6.80389e-06,-1.41132e-07,-0.0743132,0.00634032,0.000183648,0.0556439,-0.000189165,-0.000218777,2.04144e-05
0.0077,1,-7.76449e-10,2.29971,1,5.1236e-08,-8.61979e-09,-6.12958e-09,-6.7222e-06,-1.38816e-07,-0.0752935,0.00615476,0.00018633,0.0538044,-0.00017558,-0.000217676,1.90161e-05
0.0078,1,-7.90213e-10,2.2997,1,5.18452e-08,-8.64968e-09,-6.20732e-09,-6.64267e-06,-1.36462e-07,-0.0762738,0.00593916,0.000188258,0.0517213,-0.000161162,-0.000215359,1.75224e-05
0.0079,1,-8.0374e-10,2.2997,1,5.24471e-08,-8.68649e-09,-6.28426e-09,-6.56569e-06,-1.34078e-07,-0.0772541,0.00569524,0.000189447,0.0494101,-0.000146003,-0.000211852,1.59431e-05
0.008,1,-8.17027e-10,2.29969,1,5.30422e-08,-8.73014e-09,-6.36047e-09,-6.49163e-06,-1.31674e-07,-0.0782345,0.00542485,0.000189914,0.0468869,-0.000130198,-0.000207186,1.42887e-05
0.0081,1,-8.30074e-10,2.29968,1,5.36312e-08,-8.78052e-09,-6.43601e-09,-6.42085e-06,-1.29259e-07,-0.0792149,0.00512993,0.000189681,0.0441686,-0.000113843,-0.000201398,1.257e-05
0.0082,1,-8.42879e-10,2.29967,1,5.42148e-08,-8.83749e-09,-6.51096e-09,-6.35366e-06,-1.26843e-07,-0.0801953,0.0048125,0.000188769,0.041273,-9.70376e-05,-0.000194531,1.07977e-05
0.0083,1,-8.55443e-10,2.29966,1,5.47936e-08,-8.90086e-09,-6.58538e-09,-6.29037e-06,-1.24434e-07,-0.0811758,0.00447466,0.000187204,0.0382182,-7.98818e-05,-0.000186631,8.9829e-06
0.0084,1,-8.67767e-10,2.29966,1,5.53683e-08,-8.9704e-09,-6.65934e-09,-6.23124e-06,-1.22041e-07,-0.0821563,0.00411859,0.000185014,0.035023,-6.24757e-05,-0.00017775,7.13671e-06
0.0085,1,-8.79853e-10,2.29965,1,5.59398e-08,-9.04588e-09,-6.73294e-09,-6.17653e-06,-1.19672e-07,-0.0831368,0.00374649,0.000182226,0.0317064,-4.49197e-05,-0.000167945,5.27021e-06
0.0086,1,-8.91703e-10,2.29964,1,5.65085e-08,-9.12701e-09,-6.80623e-09,-6.12645e-06,-1.17334e-07,-0.0841174,0.00336064,0.000178872,0.0282877,-2.73137e-05,-0.000157276,3.39446e-06
0.0087,1,-9.03321e-10,2.29963,1,5.70755e-08,-9.21348e-09,-6.8793e-09,-6.0812e-06,-1.15036e-07,-0.085098,0.0029633,0.000174985,0.0247864,-9.75603e-06,-0.000145808,1.52037e-06
0.0088,1,-9.14712e-10,2.29962,1,5.76412e-08,-9.30495e-09,-6.95223e-09,-6.04093e-06,-1.12783e-07,-0.0860786,0.00255678,0.000170599,0.0212221,7.65639e-06,-0.000133607,-3.41301e-07
0.0089,1,-9.25881e-10,2.29961,1,5.82066e-08,-9.40105e-09,-7.0251e-09,-6.00578e-06,-1.10584e-07,-0.0870594,0.00214337,0.000165748,0.0176141,2.4829e-05,-0.000120747,-2.18006e-06
0.009,1,-9.36832e-10,2.2996,1,5.87722e-08,-9.5014e-09,-7.09798e-09,-5.97584e-06,-1.08442e-07,-0.0880401,0.00172536,0.000160468,0.0139817,4.16701e-05,-0.000107299,-3.98568e-06
0.0091,1,-9.47573e-10,2.2996,1,5.93389e-08,-9.60559e-09,-7.17095e-09,-5.95119e-06,-1.06366e-07,-0.0890209,0.001305,0.000154796,0.0103439,5.8091e-05,-9.3341e-05,-5.74832e-06
0.0092,1,-9.58109e-10,2.29959,1,5.99074e-08,-9.71319e-09,-7.24408e-09,-5.93188e-06,-1.04359e-07,-0.0900018,0.000884523,0.000148769,0.00671946,7.4007e-05,-7.89511e-05,-7.45852e-06
0.0093,1,-9.68448e-10,2.29958,1,6.04782e-08,-9.82376e-09,-7.31746e-09,-5.91792e-06,-1.02426e-07,-0.0909826,0.000466109,0.000142425,0.00312649,8.93373e-05,-6.42095e-05,-9.10728e-06
0.0094,1,-9.78598e-10,2.29957,1,6.10522e-08,-9.93684e-09,-7.39115e-09,-5.9093e-06,-1.00572e-07,-0.0919636,5.18823e-05,0.000135802,-0.000417325,0.000104006,-4.91976e-05,-1.06861e-05
0.0095,1,-9.88567e-10,2.29956,1,6.16298e-08,-1.0052e-08,-7.46521e-09,-5.90598e-06,-9.88009e-08,-0.0929446,-0.000356101,0.000128936,-0.00389495,0.000117941,-3.39979e-05,-1.2187e-05
0.0096,1,-9.98363e-10,2.29955,1,6.22119e-08,-1.01687e-08,-7.53973e-09,-5.90789e-06,-9.71154e-08,-0.0939256,-0.00075586,0.000121864,-0.00729003,0.000131077,-1.86933e-05,-1.36026e-05
0.0097,1,-1.00799e-09,2.29954,1,6.27988e-08,-1.02864e-08,-7.61475e-09,-5.91494e-06,-9.55185e-08,-0.0949067,-0.0011455,0.000114625,-0.010587,0.000143353,-3.36665e-06,-1.49261e-05
0.0098,1,-1.01747e-09,2.29953,1,6.33912e-08,-1.04048e-08,-7.69034e-09,-5.92702e-06,-9.40128e-08,-0.0958878,-0.00152321,0.000107253,-0.0137711,0.000154715,1.18992e-05,-1.61513e-05
0.0099,1,-1.0268e-09,2.29952,1,6.39896e-08,-1.05233e-08,-7.76655e-09,-5.94398e-06,-9.26e-08,-0.0968689,-0.00188731,9.97849e-05,-0.0168286,0.000165113,2.70222e-05,-1.72728e-05
0.01,1,-1.036e-09,2.29951,1,6.45945e-08,-1.06414e-08,-7.84344e-09,-5.96566e-06,-9.12816e-08,-0.0978501,-0.00223618,9.22537e-05,-0.0197465,0.000174505,4.19215e-05,-1.82858e-05
0.0101,1,-1.04506e-09,2.2995,1,6.52062e-08,-1.07586e-08,-7.92105e-09,-5.99189e-06,-9.00588e-08,-0.0988314,-0.00256835,8.4693e-05,-0.0225129,0.000182854,5.65175e-05,-1.91861e-05
0.0102,1,-1.05401e-09,2.29949,1,6.58253e-08,-1.08745e-08,-7.99942e-09,-6.02244e-06,-8.89319e-08,-0.0998126,-0.00288246,7.71347e-05,-0.0251171,0.000190131,7.07327e-05,-1.99704e-05
0.0103,1,-1.06285e-09,2.29948,1,6.64519e-08,-1.09887e-08,-8.07859e-09,-6.05711e-06,-8.79013e-08,-0.100794,-0.00317728,6.96093e-05,-0.0275492,0.000196311,8.44916e-05,-2.06359e-05
0.0104,1,-1.0716e-09,2.29947,1,6.70866e-08,-1.11005e-08,-8.1586e-09,-6.09566e-06,-8.69667e-08,-0.101775,-0.00345168,6.21458e-05,-0.0298006,0.000201379,9.77213e-05,-2.11808e-05
0.0105,1,-1.08025e-09,2.29946,1,6.77294e-08,-1.12097e-08,-8.23947e-09,-6.13783e-06,-8.61275e-08,-0.102757,-0.0037047,5.47714e-05,-0.0318637,0.000205323,0.000110352,-2.16038e-05
0.0106,1,-1.08883e-09,2.29945,1,6.83806e-08,-1.13158e-08,-8.32123e-09,-6.18336e-06,-8.53828e-08,-0.103738,-0.00393549,4.75119e-05,-0.0337322,0.000208139,0.000122317,-2.19043e-05
0.0107,1,-1.09733e-09,2.29944,1,6.90405e-08,-1.14184e-08,-8.40389e-09,-6.23197e-06,-8.47312e-08,-0.104719,-0.00414333,4.03909e-05,-0.0354008,0.000209829,0.000133552,-2.20825e-05
0.0108,1,-1.10578e-09,2.29943,1,6.9709e-08,-1.15171e-08,-8.48746e-09,-6.28337e-06,-8.41711e-08,-0.105701,-0.00432765,3.34305e-05,-0.0368655,0.000210402,0.000144,-2.21394e-05
0.0109,1,-1.11417e-09,2.29942,1,7.03863e-08,-1.16116e-08,-8.57196e-09,-6.33727e-06,-8.37006e-08,-0.106682,-0.004488,2.66506e-05,-0.0381231,0.000209871,0.000153603,-2.20763e-05
0.011,1,-1.12252e-09,2.29941,1,7.10723e-08,-1.17015e-08,-8.65738e-09,-6.39337e-06,-8.33177e-08,-0.107664,-0.00462408,2.00693e-05,-0.039172,0.000208258,0.000162312,-2.18956e-05
0.0111,1,-1.13084e-09,2.2994,1,7.17672e-08,-1.17865e-08,-8.74372e-09,-6.45135e-06,-8.30198e-08,-0.108645,-0.00473571,1.37026e-05,-0.0400115,0.000205587,0.00017008,-2.16e-05
0.0112,1,-1.13913e-09,2.29939,1,7.24707e-08,-1.18663e-08,-8.83098e-09,-6.51091e-06,-8.28043e-08,-0.109627,-0.00482285,7.56461e-06,-0.0406418,0.00020189,0.000176866,-2.1193e-05
0.0113,1,-1.14741e-09,2.29938,1,7.31829e-08,-1.19408e-08,-8.91914e-09,-6.57174e-06,-8.26684e-08,-0.110608,-0.00488558,1.66734e-06,-0.0410645,0.000197203,0.000182633,-2.06784e-05
0.0114,1,-1.15567e-09,2.29937,1,7.39035e-08,-1.20096e-08,-9.00819e-09,-6.63353e-06,-8.26091e-08,-0.11159,-0.00492411,-3.97914e-06,-0.041282,0.000191567,0.000187348,-2.00609e-05
0.0115,1,-1.16393e-09,2.29935,1,7.46323e-08,-1.20727e-08,-9.0981e-09,-6.69596e-06,-8.26234e-08,-0.112571,-0.00493876,-9.36675e-06,-0.0412979,0.000185028,0.000190987,-1.93454e-05
0.0116,1,-1.1722e-09,2.29934,1,7.53691e-08,-1.21297e-08,-9.18885e-09,-6.75872e-06,-8.27079e-08,-0.113553,-0.00492997,-1.44893e-05,-0.0411165,0.000177635,0.000193529,-1.85375e-05
0.0117,1,-1.18048e-09,2.29933,1,7.61137e-08,-1.21807e-08,-9.28041e-09,-6.82153e-06,-8.28593e-08,-0.114534,-0.0048983,-1.93427e-05,-0.0407432,0.000169441,0.000194957,-1.76429e-05
0.0118,1,-1.18877e-09,2.29932,1,7.68657e-08,-1.22256e-08,-9.37274e-09,-6.88409e-06,-8.30742e-08,-0.115516,-0.0048444,-2.39242e-05,-0.0401841,0.000160503,0.000195261,-1.66679e-05
0.0119,1,-1.1971e-09,2.29931,1,7.76248e-08,-1.22643e-08,-9.46581e-09,-6.94609e-06,-8.33492e-08,-0.116497,-0.00476903,-2.82334e-05,-0.0394463,0.00015088,0.000194438,-1.56192e-05
